"Trending Date",Country,"Category ID","Comment Count",Title,Likes,"Channel ID",Dislikes,"Publish Date","Video ID",Views
2018-04-29,India,26,2051,"14 Funny Hacks That Work Magic",26665,14695,2715,2018-04-26,yHIpYDPbOho,3064808
2018-04-27,Canada,20,395,"Game Grumps Animated - Oh, Vikki - by Kyal Brown",14044,6272,46,2018-04-26,YhINec4cH38,214373
2018-05-24,Canada,24,779,"SÃ©rie ADJA - Episode 7",3148,9993,110,2018-05-23,YgYkjLwtBME,124678
2018-04-06,Denmark,23,157,"Mein HUND REAGIERT auf ihr VIDEO !  ðŸ˜‚ðŸ˜‚",1608,9373,46,2018-04-05,yGxXUGyG6tw,14406
2018-05-14,Denmark,24,434,"ICH GOOGLE MICH SELBST!   | LUCY CAT",2998,9597,674,2018-05-13,ygv6qrhNEUY,204113
2018-05-15,Denmark,24,1145,"ICH GOOGLE MICH SELBST!   | LUCY CAT",5984,9597,2704,2018-05-13,ygv6qrhNEUY,599713
2018-05-10,India,25,24,"Sonam Kapoor and Anand Ahujaâ€™s Reception Video",456,7448,68,2018-05-08,yGlp6XDmQmk,153705
2018-05-11,India,25,42,"Sonam Kapoor and Anand Ahujaâ€™s Reception Video",707,7448,138,2018-05-08,yGlp6XDmQmk,254186
2018-05-12,India,25,59,"Sonam Kapoor and Anand Ahujaâ€™s Reception Video",891,7448,199,2018-05-08,yGlp6XDmQmk,373689
2018-04-03,Denmark,25,18,"Charttechnik: Bitcoin, Bitcoin Cash, Ethereum",219,4753,7,2018-04-02,YgGpPlDWbTg,4416
2018-05-10,Canada,24,1545,"Charlamagne Tha God's Most Savage Moments",6373,3046,308,2018-05-08,YGE6MBSNHZA,338854
2018-05-25,Canada,28,1839,"Smallest Chainsaw in the World!",8950,3966,528,2018-05-24,YG32KvBtt90,296681
2018-05-22,India,28,1297,"Samsung Galaxy A6+ Unboxing & First Look",6751,13145,421,2018-05-21,yFzqP-uGtrU,160915
2018-05-03,Denmark,23,2921,"Ð¢ÐµÐ»ÐµÐ³Ñ€Ð°Ð¼ - Ð¾Ñ€ÑƒÐ¶Ð¸Ðµ ÐšÑ€ÐµÐ¼Ð»Ñ",23390,4095,566,2018-05-02,YFZh96qUGgY,362154
2018-04-18,Canada,23,1186,"TRICKS CHALLENGE ! #1 feat Joyca",48569,15223,349,2018-04-17,yf1VY1ZiPmI,574551
2018-04-19,Canada,23,1585,"TRICKS CHALLENGE ! #1 feat Joyca",62767,15223,359,2018-04-17,yf1VY1ZiPmI,841011
2018-04-20,Canada,23,1673,"TRICKS CHALLENGE ! #1 feat Joyca",66939,15223,442,2018-04-17,yf1VY1ZiPmI,931181
2018-04-14,India,24,261,"CRY BABIES Gulati & Kapil - The Kapil Sharma Show",6830,13101,533,2018-04-13,YEIozlOEg08,904437
2018-04-15,India,24,268,"CRY BABIES Gulati & Kapil - The Kapil Sharma Show",7569,13101,637,2018-04-13,YEIozlOEg08,1080060
2018-05-24,Denmark,22,355,"AdÄ±nÄ± Sen Koy 353. BÃ¶lÃ¼m",1563,1536,175,2018-05-23,yECl6SZnGO4,178878
2018-05-24,Denmark,24,559,"Die 5 BESTEN Bibi-Momente! | TOP 5",5274,15464,147,2018-05-23,ye6gt_N7nxE,81483
2018-05-25,Denmark,24,806,"Die 5 BESTEN Bibi-Momente! | TOP 5",7446,15464,406,2018-05-23,ye6gt_N7nxE,150289
2018-05-26,Denmark,24,866,"Die 5 BESTEN Bibi-Momente! | TOP 5",8307,15464,493,2018-05-23,ye6gt_N7nxE,183826
2018-04-07,India,26,478,"23 FACTS AND HACKS YOU MIGHT NOT BE ABLE TO FORGET",6839,1114,422,2018-04-05,YdW13DCWCMI,390678
2018-04-14,US,24,387,"SNL Host John Mulaney Gets Hit with Budget Cuts",7714,12939,299,2018-04-11,ydRw4zylmbw,363977
2018-04-18,Denmark,24,860,"Mit wem ich die Nacht verbringe ...",7571,6827,1388,2018-04-17,yd-Jw_Bpzyw,136204
2018-04-19,Denmark,24,1071,"Mit wem ich die Nacht verbringe ...",10353,6827,2393,2018-04-17,yd-Jw_Bpzyw,237618
2018-04-21,Canada,24,195,"Who Would You Invite to a Black Excellence Dinner?",857,14218,15,2018-04-20,Y-dJQsFJZM8,53385
2018-05-17,Denmark,28,31083,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",88281,2331,3183,2018-05-16,yDiXQl7grPQ,3852142
2018-05-18,US,28,89194,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",278743,2331,13599,2018-05-16,yDiXQl7grPQ,15006579
2018-05-19,US,28,122338,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",393106,2331,20520,2018-05-16,yDiXQl7grPQ,23789688
2018-05-20,US,28,141646,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",452725,2331,24542,2018-05-16,yDiXQl7grPQ,29403688
2018-05-21,US,28,152136,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",485674,2331,27008,2018-05-16,yDiXQl7grPQ,32844195
2018-05-22,US,28,158257,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",507471,2331,28659,2018-05-16,yDiXQl7grPQ,35147876
2018-05-23,US,28,162654,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",521872,2331,29776,2018-05-16,yDiXQl7grPQ,36778884
2018-05-24,US,28,166069,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",531656,2331,30604,2018-05-16,yDiXQl7grPQ,37977628
2018-05-25,US,28,168912,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",539453,2331,31264,2018-05-16,yDiXQl7grPQ,38974439
2018-05-26,US,28,172201,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",547115,2331,31954,2018-05-16,yDiXQl7grPQ,40018062
2018-05-27,US,28,174205,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",551457,2331,32349,2018-05-16,yDiXQl7grPQ,40757266
2018-05-28,US,28,176590,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",555721,2331,32745,2018-05-16,yDiXQl7grPQ,41402287
2018-05-29,US,28,178012,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",558953,2331,33051,2018-05-16,yDiXQl7grPQ,41889604
2018-05-30,US,28,179053,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",561273,2331,33258,2018-05-16,yDiXQl7grPQ,42240836
2018-05-31,US,28,180469,"Do You Hear Yanny or Laurel? (SOLVED with SCIENCE)",564046,2331,33508,2018-05-16,yDiXQl7grPQ,42667467
2018-04-28,Denmark,22,7,"LINA KOMMT AUF DIE SPUR (KÃ–LN 50667) | IntroTV",172,7517,7,2018-04-27,yDiAmrGKsyE,16851
2018-04-24,Denmark,25,99,"Will and Kate welcome third royal baby: FULL event",1242,6440,191,2018-04-23,yDADpXNtEXg,187096
2018-05-23,Denmark,28,3818,"PORTAL Closing Over Scotland?",10368,13029,502,2018-05-22,yd6tztK-mto,217777
2018-05-13,India,28,6239,"Get The OnePlus 6 EARLY!",44855,14925,4470,2018-05-12,yCxwmH3psxg,950903
2018-04-03,Canada,27,927,"How Rich Was Cleopatra and Other Pharaohs?",4373,14174,119,2018-04-02,ycTmoIlN9gc,133122
2018-05-16,Canada,24,267,"Why Is Nobody Talking About This... !?",2531,14560,583,2018-05-14,ycS6LjhZHdE,296420
2018-05-17,Canada,24,315,"Why Is Nobody Talking About This... !?",3934,14560,909,2018-05-14,ycS6LjhZHdE,457247
2018-05-03,India,24,221,"Seetha | Flowers | Ep# 328",657,5984,136,2018-05-02,YCLIiHrB6es,166263
2018-04-26,India,25,39,"9 PM ETV Telugu News | 25th April 2018",493,5606,75,2018-04-25,Yc0Y_TlIqt0,92387
2018-05-25,Denmark,22,151,"Ð”ÐÐš: ÐÐ°Ð³ÑƒÐ»ÑÐ»Ð° ÑˆÐµÑÑ‚ÐµÑ€Ñ‹Ñ…?",199,4092,57,2018-05-24,YbEos2H8Fww,48579
2018-05-12,Denmark,24,858,"Berlin - Tag & Nacht - RIP Helmut #1687 - RTL II",7534,2734,250,2018-05-11,YbdGnEFwC0Q,315512
2018-05-13,Denmark,24,1044,"Berlin - Tag & Nacht - RIP Helmut #1687 - RTL II",9422,2734,353,2018-05-11,YbdGnEFwC0Q,491899
2018-05-06,Denmark,24,340,"CAPITAL BRA MTV INTERVIEW!",4967,4139,115,2018-05-05,yBcifGXcBM4,124552
2018-05-07,Denmark,24,581,"CAPITAL BRA MTV INTERVIEW!",9572,4139,343,2018-05-05,yBcifGXcBM4,334191
2018-05-08,Denmark,24,651,"CAPITAL BRA MTV INTERVIEW!",10043,4139,425,2018-05-05,yBcifGXcBM4,362271
2018-04-27,Canada,24,592,"White Ladies and Cops",2581,4443,27,2018-04-26,Yb6FFDhojC0,93783
2018-05-11,Canada,24,695,"infinity war spoilers without context: as vines",17886,10021,592,2018-05-10,YAxeiSjdzi4,474588
2018-05-01,Denmark,24,0,"Ã‡ka ka Shpija - Episodi 25 Sezoni IV 30.04.2018",885,12703,39,2018-04-30,yaUtEtZD8eg,114239
2018-05-02,Denmark,24,0,"Ã‡ka ka Shpija - Episodi 25 Sezoni IV 30.04.2018",1251,12703,84,2018-04-30,yaUtEtZD8eg,297919
2018-04-14,Canada,22,730,"Cardi B mentioning Nicki Minaj in interviews",2069,12474,182,2018-04-12,YAPrfEb024Y,259469
2018-04-19,Canada,26,803,"YELLOW HALO EYE MAKEUP TUTORIAL | RAWBEAUTYKRISTI",4535,12320,48,2018-04-19,YaNA0kOIn1c,39849
2018-04-17,Denmark,1,41,"Cennet'in GÃ¶zyaÅŸlarÄ± 29.BÃ¶lÃ¼m FragmanÄ±",633,12786,35,2018-04-15,YAKx026WMKw,148593
2018-04-20,Denmark,24,2348,"Mein YouTube Freund",26383,3871,394,2018-04-19,Y9Ais-iC66M,208495
2018-04-21,Denmark,24,3008,"Mein YouTube Freund",39629,3871,852,2018-04-19,Y9Ais-iC66M,356714
2018-04-22,Denmark,24,3027,"Mein YouTube Freund",42111,3871,917,2018-04-19,Y9Ais-iC66M,393298
2018-04-21,Canada,17,64,"Maple Leafs Practice: Nazem Kadri - April 20, 2018",77,14605,3,2018-04-20,Y8qh1yEvFnQ,3968
2018-05-01,Canada,17,89,"NBA Encourages Mental Wellness",1143,10995,13,2018-04-30,y82iFW1fzpY,22132
2018-05-02,Canada,17,97,"NBA Encourages Mental Wellness",1427,10995,16,2018-04-30,y82iFW1fzpY,33975
2018-05-17,Canada,28,341,"Yanny vs Laurel debate explained",992,3775,89,2018-05-16,y7wXRm3sTBo,95727
2018-04-26,Denmark,24,219,"Folge 2908: Zutiefst enttÃ¤uscht | Sturm der Liebe",914,13721,43,2018-04-25,Y7vCNXMGV5A,50791
2018-04-15,Denmark,1,89,"Ã‡ukur 25. BÃ¶lÃ¼m 2. Fragman",1698,13201,99,2018-04-14,Y7kWD6HPPDo,171821
2018-05-08,Canada,24,37,"Yama Laurent/Un peu de nous Finale/La Voix 6",267,4230,6,2018-05-07,y6tXWVqD6r4,8932
2018-04-14,Canada,24,1893,"Truth or Dare - Hilariocity Review",12240,3622,157,2018-04-13,Y6KIfWMYf1w,229154
2018-05-23,Denmark,27,327,"â€žMacht auf YouTube.",5244,14907,53,2018-05-22,Y6HQ0LiU9As,58686
2018-05-24,Denmark,27,354,"â€žMacht auf YouTube.",6009,14907,59,2018-05-22,Y6HQ0LiU9As,72801
2018-05-15,Denmark,17,0,"34. Spieltag | SGD - FCU | Stimmen zum Spiel",116,13115,3,2018-05-14,Y5kG6zKtRqA,6201
2018-04-04,Canada,23,7097,"COMMENT JE SUIS DEVENU MILLIONNAIRE EN 1 MOIS",97391,13013,2941,2018-04-03,Y5HSR_gUS6E,965706
2018-04-29,India,10,1015,"Jab Koi Baat - Rahul Jain | Unplugged Version",13977,11749,201,2018-04-28,Y4jDso266mc,149360
2018-04-30,India,10,1194,"Jab Koi Baat - Rahul Jain | Unplugged Version",20154,11749,315,2018-04-28,Y4jDso266mc,309374
2018-05-01,India,10,1236,"Jab Koi Baat - Rahul Jain | Unplugged Version",22333,11749,364,2018-04-28,Y4jDso266mc,368853
2018-05-10,Denmark,24,35,"Elif 728. BÃ¶lÃ¼m | Season 4 Episode 168",269,5354,58,2018-05-09,Y4bt9wY6Zo0,38258
2018-05-16,Canada,24,195,"Oprah Smokes Weed",2108,4443,29,2018-05-15,y4a_tk8cn14,98613
2018-04-07,Denmark,24,21,"Folge 2625: Neue Inspiration | Rote Rosen",73,12673,4,2018-04-06,Y40jVN8qHYE,7818
2018-05-13,Denmark,24,23,"Borussen Bernie",489,2986,27,2018-05-12,Y3SIEH08KXc,33639
2018-04-17,Denmark,24,3842,"Ð’Ð¡Ð• ÐŸÐ›ÐžÐ¥Ðž!",76548,4073,3573,2018-04-16,y3SFD9QIoXA,771712
2018-04-03,Canada,24,106,"It's Showtime Miss Q & A: Vice looks for Ate Girl",1458,1493,43,2018-04-02,Y3QevFGy7u4,202648
2018-05-08,Canada,10,966,"Childish Gambino - This Is America BREAKDOWN",7408,13148,77,2018-05-07,y3in3RdlCGY,108791
2018-05-06,Denmark,23,2615,"Pictures of Bread that have been Stapled to Trees",18286,13459,206,2018-05-05,Y3Fw-xEFSVA,289133
2018-05-07,Canada,23,3076,"Pictures of Bread that have been Stapled to Trees",23349,13459,307,2018-05-05,Y3Fw-xEFSVA,404890
2018-05-25,Canada,26,169,"Life On The Water In A Tiny House Boat",2108,9410,44,2018-05-24,Y3BA-O0dNH0,39748
2018-05-11,Denmark,24,185,"17 deutsche YouTuber in 100 Sekunden (Animation)",632,11142,38,2018-05-06,Y33PA_mHTHk,5937
2018-04-20,Denmark,22,80,"Ein Hobbyimker bei der Arbeit",721,4412,23,2018-04-19,y2I4sX6ji7c,11136
2018-04-24,"Great Britain",10,7044,"Rich The Kid - Dead Friends",71853,12518,4254,2018-04-23,y06RDyNXqbM,1237086
2018-04-25,"Great Britain",10,8664,"Rich The Kid - Dead Friends",96678,12518,6011,2018-04-23,y06RDyNXqbM,2091951
2018-04-26,"Great Britain",10,9271,"Rich The Kid - Dead Friends",106222,12518,6710,2018-04-23,y06RDyNXqbM,2528539
2018-04-27,"Great Britain",10,9427,"Rich The Kid - Dead Friends",110949,12518,7106,2018-04-23,y06RDyNXqbM,2811030
2018-04-28,"Great Britain",10,9730,"Rich The Kid - Dead Friends",115475,12518,7459,2018-04-23,y06RDyNXqbM,3156611
2018-04-29,"Great Britain",10,9915,"Rich The Kid - Dead Friends",119450,12518,7785,2018-04-23,y06RDyNXqbM,3527370
2018-04-30,"Great Britain",10,10113,"Rich The Kid - Dead Friends",123593,12518,8120,2018-04-23,y06RDyNXqbM,3943199
2018-05-01,"Great Britain",10,10307,"Rich The Kid - Dead Friends",126228,12518,8375,2018-04-23,y06RDyNXqbM,4279525
2018-05-02,"Great Britain",10,10424,"Rich The Kid - Dead Friends",128866,12518,8616,2018-04-23,y06RDyNXqbM,4637521
2018-05-03,"Great Britain",10,10485,"Rich The Kid - Dead Friends",131022,12518,8836,2018-04-23,y06RDyNXqbM,4957216
2018-05-04,"Great Britain",10,10547,"Rich The Kid - Dead Friends",132882,12518,9011,2018-04-23,y06RDyNXqbM,5233566
2018-05-05,"Great Britain",10,10614,"Rich The Kid - Dead Friends",134735,12518,9223,2018-04-23,y06RDyNXqbM,5523161
2018-05-06,"Great Britain",10,10756,"Rich The Kid - Dead Friends",138432,12518,9557,2018-04-23,y06RDyNXqbM,6085680
2018-05-07,"Great Britain",10,10803,"Rich The Kid - Dead Friends",141744,12518,9828,2018-04-23,y06RDyNXqbM,6577995
2018-05-08,"Great Britain",10,10901,"Rich The Kid - Dead Friends",144818,12518,10111,2018-04-23,y06RDyNXqbM,7052576
2018-05-09,"Great Britain",10,11017,"Rich The Kid - Dead Friends",147551,12518,10343,2018-04-23,y06RDyNXqbM,7494384
2018-05-10,"Great Britain",10,11072,"Rich The Kid - Dead Friends",150231,12518,10578,2018-04-23,y06RDyNXqbM,7944098
2018-05-11,"Great Britain",10,11108,"Rich The Kid - Dead Friends",152821,12518,10799,2018-04-23,y06RDyNXqbM,8389174
2018-05-12,"Great Britain",10,11181,"Rich The Kid - Dead Friends",155253,12518,11051,2018-04-23,y06RDyNXqbM,8845830
2018-05-13,"Great Britain",10,11248,"Rich The Kid - Dead Friends",156674,12518,11171,2018-04-23,y06RDyNXqbM,9156770
2018-05-14,"Great Britain",10,11267,"Rich The Kid - Dead Friends",157490,12518,11228,2018-04-23,y06RDyNXqbM,9323402
2018-05-16,"Great Britain",10,11388,"Rich The Kid - Dead Friends",159426,12518,11396,2018-04-23,y06RDyNXqbM,9773894
2018-05-17,"Great Britain",10,11404,"Rich The Kid - Dead Friends",160199,12518,11477,2018-04-23,y06RDyNXqbM,9946081
2018-05-18,"Great Britain",10,11432,"Rich The Kid - Dead Friends",160961,12518,11531,2018-04-23,y06RDyNXqbM,10113614
2018-05-19,"Great Britain",10,11402,"Rich The Kid - Dead Friends",161592,12518,11591,2018-04-23,y06RDyNXqbM,10274510
2018-05-20,"Great Britain",10,11405,"Rich The Kid - Dead Friends",162168,12518,11640,2018-04-23,y06RDyNXqbM,10417541
2018-05-21,"Great Britain",10,11434,"Rich The Kid - Dead Friends",162768,12518,11695,2018-04-23,y06RDyNXqbM,10554208
2018-05-22,"Great Britain",10,11456,"Rich The Kid - Dead Friends",163307,12518,11736,2018-04-23,y06RDyNXqbM,10687322
2018-05-23,"Great Britain",10,11478,"Rich The Kid - Dead Friends",163902,12518,11788,2018-04-23,y06RDyNXqbM,10821316
2018-05-24,"Great Britain",10,11506,"Rich The Kid - Dead Friends",164431,12518,11817,2018-04-23,y06RDyNXqbM,10918273
2018-05-25,"Great Britain",10,11527,"Rich The Kid - Dead Friends",164934,12518,11861,2018-04-23,y06RDyNXqbM,11009914
2018-05-26,"Great Britain",10,11529,"Rich The Kid - Dead Friends",165474,12518,11906,2018-04-23,y06RDyNXqbM,11117249
2018-05-27,"Great Britain",10,11539,"Rich The Kid - Dead Friends",165846,12518,11946,2018-04-23,y06RDyNXqbM,11195300
2018-05-28,"Great Britain",10,11545,"Rich The Kid - Dead Friends",166232,12518,11965,2018-04-23,y06RDyNXqbM,11262909
2018-05-29,"Great Britain",10,11548,"Rich The Kid - Dead Friends",166622,12518,12001,2018-04-23,y06RDyNXqbM,11332280
2018-05-30,"Great Britain",10,11561,"Rich The Kid - Dead Friends",166958,12518,12020,2018-04-23,y06RDyNXqbM,11395548
2018-04-14,Canada,17,6267,"Owning This Gun is a Felony...",55246,4381,1062,2018-04-12,y05LR8KHW5M,1230529
2018-05-15,Denmark,22,80,"Beerenhecke anlegen",439,4505,12,2018-05-14,xZZStZFIXro,4093
2018-04-25,Canada,23,1396,"Love at First Sight",6469,13710,370,2018-04-24,XzzQL96yAwE,133384
2018-04-27,US,23,2032,"Love at First Sight",10235,13710,849,2018-04-24,XzzQL96yAwE,285717
2018-04-28,US,23,2172,"Love at First Sight",11270,13710,1039,2018-04-24,XzzQL96yAwE,345728
2018-04-29,US,23,2246,"Love at First Sight",12006,13710,1167,2018-04-24,XzzQL96yAwE,393895
2018-04-30,US,23,2277,"Love at First Sight",12371,13710,1228,2018-04-24,XzzQL96yAwE,420572
2018-05-01,US,23,2295,"Love at First Sight",12527,13710,1250,2018-04-24,XzzQL96yAwE,433239
2018-05-02,US,23,2298,"Love at First Sight",12710,13710,1262,2018-04-24,XzzQL96yAwE,447417
2018-05-03,US,23,2333,"Love at First Sight",12861,13710,1274,2018-04-24,XzzQL96yAwE,458478
2018-05-04,US,23,2345,"Love at First Sight",12946,13710,1283,2018-04-24,XzzQL96yAwE,466781
2018-05-05,US,23,2362,"Love at First Sight",13103,13710,1296,2018-04-24,XzzQL96yAwE,478548
2018-05-06,US,23,2366,"Love at First Sight",13229,13710,1305,2018-04-24,XzzQL96yAwE,489175
2018-05-07,US,23,2372,"Love at First Sight",13321,13710,1310,2018-04-24,XzzQL96yAwE,497135
2018-05-08,US,23,2379,"Love at First Sight",13383,13710,1318,2018-04-24,XzzQL96yAwE,502559
2018-05-09,US,23,2386,"Love at First Sight",13507,13710,1320,2018-04-24,XzzQL96yAwE,509104
2018-05-14,US,23,2419,"Love at First Sight",13806,13710,1338,2018-04-24,XzzQL96yAwE,534260
2018-04-22,Denmark,1,995,"Clash Royale In Real Life",19872,13214,2292,2018-04-20,xzsGcpg5Yms,884682
2018-04-23,Denmark,1,1429,"Clash Royale In Real Life",31653,13214,3724,2018-04-20,xzsGcpg5Yms,1606934
2018-04-24,Denmark,1,1996,"Clash Royale In Real Life",49316,13214,5585,2018-04-20,xzsGcpg5Yms,2627356
2018-05-07,Denmark,1,26,"AdÄ±: Zehra - 12.BÃ¶lÃ¼m - 1.TanÄ±tÄ±m",348,1535,20,2018-05-05,XZk9iwEcV7E,62104
2018-05-03,Denmark,10,10422,"Joyner Lucas & Chris Brown - I Don't Die",112995,8132,1136,2018-05-02,xzHJ2aZR6e4,1182937
2018-05-04,Denmark,10,12679,"Joyner Lucas & Chris Brown - I Don't Die",155960,8132,2020,2018-05-02,xzHJ2aZR6e4,2181606
2018-05-05,Denmark,10,14032,"Joyner Lucas & Chris Brown - I Don't Die",184088,8132,2716,2018-05-02,xzHJ2aZR6e4,3114739
2018-05-06,Denmark,10,14912,"Joyner Lucas & Chris Brown - I Don't Die",207454,8132,3297,2018-05-02,xzHJ2aZR6e4,4003711
2018-05-07,Canada,10,15958,"Joyner Lucas & Chris Brown - I Don't Die",235675,8132,4053,2018-05-02,xzHJ2aZR6e4,5213295
2018-05-04,Canada,17,1933,"Game of Zones - S5:E4: The Raid on Stables Castle",22346,2894,211,2018-05-03,XzByC_5nK_4,461125
2018-04-05,Denmark,24,19,"Cennet'in GÃ¶zyaÅŸlarÄ± 27. BÃ¶lÃ¼m 2. FragmanÄ±",1090,3455,20,2018-04-04,xyVPB4F7iSk,68148
2018-04-01,Canada,29,17,"April 2018 General Conference Saturday Session",4585,10633,295,2018-04-01,XYQmNB9FMcE,373859
2018-04-21,Denmark,25,371,"2018- Der Umbruch beginnt Jetzt!",1173,12972,73,2018-04-20,xYJK5wnph0w,11128
2018-04-22,Denmark,25,477,"2018- Der Umbruch beginnt Jetzt!",1403,12972,184,2018-04-20,xYJK5wnph0w,17955
2018-05-02,Denmark,24,1362,"Die Hoffnung fÃ¼r die Fortnite Community...",7409,5914,123,2018-05-01,XyAM21eOpQM,78068
2018-04-04,Denmark,22,2352,"[ENGSUB] Run BTS! 2018 - EP.47",16081,10416,124,2018-04-03,XY-7RvHaWWI,389154
2018-04-15,Denmark,20,201,"ICH SAGE 100.000 MAL FORTNITE",12082,10313,4700,2018-04-15,xy-2h251MxE,365729
2018-04-25,Canada,25,1986,"Identity of Toronto Truck Attack Killer Revealed",2704,14125,236,2018-04-24,XxJ1COauXbQ,62459
2018-05-23,Canada,24,440,"The Best Dressed Royal Wedding Guests",1982,14183,228,2018-05-22,Xx1wnRxktPc,256909
2018-05-24,Canada,24,964,"The Best Dressed Royal Wedding Guests",5010,14183,634,2018-05-22,Xx1wnRxktPc,917465
2018-05-25,Canada,24,1065,"The Best Dressed Royal Wedding Guests",6093,14183,797,2018-05-22,Xx1wnRxktPc,1208228
2018-05-08,Canada,24,620,"The Not So Smart Car",4239,3328,64,2018-05-07,xWRffppwE1A,112580
2018-04-25,Denmark,23,23509,"MARK ZUCKERBERG ES UN ROBOT",333851,2423,5117,2018-04-24,xwkt-a__zZw,2730389
2018-05-23,Denmark,24,143,"â€žGNTM Finale 2018â€œ: Diese Musiker sind dabei!",856,7614,11,2018-05-22,xwC9Ctiuje8,43141
2018-04-22,Denmark,23,1099,"You're Too Good To Date My Friends",17485,3830,350,2018-04-21,xVU8nEIsapY,387503
2018-04-23,US,23,1503,"You're Too Good To Date My Friends",25448,3830,749,2018-04-21,xVU8nEIsapY,705768
2018-04-24,US,23,1701,"You're Too Good To Date My Friends",28293,3830,965,2018-04-21,xVU8nEIsapY,846008
2018-04-25,US,23,1817,"You're Too Good To Date My Friends",30110,3830,1068,2018-04-21,xVU8nEIsapY,928543
2018-04-26,US,23,1881,"You're Too Good To Date My Friends",31224,3830,1145,2018-04-21,xVU8nEIsapY,983430
2018-04-27,US,23,1911,"You're Too Good To Date My Friends",31926,3830,1191,2018-04-21,xVU8nEIsapY,1019691
2018-04-28,US,23,1940,"You're Too Good To Date My Friends",32415,3830,1222,2018-04-21,xVU8nEIsapY,1049023
2018-04-29,US,23,1952,"You're Too Good To Date My Friends",32851,3830,1247,2018-04-21,xVU8nEIsapY,1075829
2018-04-30,US,23,1966,"You're Too Good To Date My Friends",33126,3830,1255,2018-04-21,xVU8nEIsapY,1092575
2018-05-01,US,23,1967,"You're Too Good To Date My Friends",33285,3830,1262,2018-04-21,xVU8nEIsapY,1101907
2018-05-02,US,23,1974,"You're Too Good To Date My Friends",33559,3830,1271,2018-04-21,xVU8nEIsapY,1113017
2018-05-03,US,23,1984,"You're Too Good To Date My Friends",33780,3830,1276,2018-04-21,xVU8nEIsapY,1123766
2018-05-04,US,23,1989,"You're Too Good To Date My Friends",34061,3830,1285,2018-04-21,xVU8nEIsapY,1134634
2018-05-05,US,23,1989,"You're Too Good To Date My Friends",34263,3830,1286,2018-04-21,xVU8nEIsapY,1143302
2018-05-06,US,23,1991,"You're Too Good To Date My Friends",34444,3830,1290,2018-04-21,xVU8nEIsapY,1151064
2018-05-07,US,23,1992,"You're Too Good To Date My Friends",34556,3830,1290,2018-04-21,xVU8nEIsapY,1156961
2018-05-16,Canada,24,1353,"NASTY GAL TRY ON HAUL",10037,13958,370,2018-05-15,XvpGvVR1D0w,217907
2018-05-17,Canada,24,1754,"NASTY GAL TRY ON HAUL",13457,13958,593,2018-05-15,XvpGvVR1D0w,379519
2018-05-11,Denmark,10,7734,"GZUZ Warum (WSHH Exclusive - Official Music Video)",88492,15467,1964,2018-05-10,xVGRDPxlS7k,667214
2018-05-12,Denmark,10,13678,"GZUZ Warum (WSHH Exclusive - Official Music Video)",162277,15467,5584,2018-05-10,xVGRDPxlS7k,2294009
2018-05-13,Denmark,10,15924,"GZUZ Warum (WSHH Exclusive - Official Music Video)",187856,15467,7888,2018-05-10,xVGRDPxlS7k,3289630
2018-05-15,Denmark,10,17316,"GZUZ Warum (WSHH Exclusive - Official Music Video)",204381,15467,9178,2018-05-10,xVGRDPxlS7k,4239006
2018-05-06,Denmark,24,2312,"Was ist passiert mit den KÃ¼ken?",25249,13342,353,2018-05-05,xVg8i92ff_o,334740
2018-05-07,Denmark,24,3019,"Was ist passiert mit den KÃ¼ken?",34134,13342,564,2018-05-05,xVg8i92ff_o,525898
2018-05-08,Denmark,24,3218,"Was ist passiert mit den KÃ¼ken?",36923,13342,615,2018-05-05,xVg8i92ff_o,577030
2018-05-19,Denmark,20,0,"ðŸ’ªOMG NEUE WAFFE!! | WINS GEIERN!ðŸ’ª",4573,10884,1632,2018-05-18,xVbbbLMq_M4,115313
2018-05-21,Canada,23,1933,"Fortnite vs PUBG 4",18771,8999,650,2018-05-19,xVAhI-vWgvo,750091
2018-04-16,Canada,23,682,"Zuckerberg Goes On A Date",21787,6616,342,2018-04-15,xVa1jRRne8Q,434772
2018-04-17,Canada,23,762,"Zuckerberg Goes On A Date",25034,6616,374,2018-04-15,xVa1jRRne8Q,455340
2018-04-18,Canada,23,801,"Zuckerberg Goes On A Date",26049,6616,376,2018-04-15,xVa1jRRne8Q,423718
2018-04-05,Denmark,28,4846,"He Got Too Close To The Truth..",16095,13029,520,2018-04-04,XuWHYMDI_UQ,427869
2018-04-06,Canada,28,5169,"He Got Too Close To The Truth..",17563,13029,592,2018-04-04,XuWHYMDI_UQ,502318
